1,0.7300000190734863
1,0.7150000035762787
1,0.7299999992052714
1,0.7224999964237213
1,0.7120000004768372
1,0.7199999988079071
1,0.7157142843518939
1,0.7087500020861626
1,0.7100000050332811
1,0.7120000064373017
1,0.7018181898377158
1,0.7016666730244955
1,0.6984615463476914
1,0.6914285804544177
1,0.6940000096956889
1,0.6962500102818012
1,0.6947058930116541
1,0.6983333428700765
1,0.698421061038971
1,0.6960000067949295
1,0.694285722005935
1,0.695454554124312
1,0.6943478351053984
1,0.6958333427707354
